date,views,likes,comments,shares,total engagements,engagement rate %,company name,post topic,post url,post content,number of faces,face emotion,face position,face area %,objects,number of objects,object 1,object 1 position,object 1 area %,object 2,object 2 position,object 2 area %,text length,dominant colour,cta,cta position,cta area %,logos,logo 1 name,logo 1 position,logo 1 area %,logo 2 name,logo 2 position,logo 2 area %,number of persons,person area %
2023-09-18,3536,13,0,0,13,0.37,Infosys,Offerings,https://twitter.com/Infosys/status/1703672711392755770,"Infosys generative AI-based solution built on Amazon Bedrock enhanced productivity and levelled the playing field for newcomers in #MRO. The solution aims to reduce the expenditure on document search, analysis, interpretation, and management. http://go.aws/46h1FXD",,,,,"Wheel, Tire, Airplane",3,Wheel,bottom-right,,Tire,bottom-right,,111,darkslategray,,,,,,,,,,,0,0
2023-09-21,2720,11,0,0,11,0.41,Infosys,Thought Leader,https://twitter.com/Infosys/status/1704805175519519082,"In his latest article with Forbes, Kannan Amaresh, Infosys, examines how large language models that are the roots of all #generativeAI, drive transformative change and unlock new opportunities for #insurers. To learn more: http://bit.ly/3Rp7pdC",1,Joy,center,,"Person, Outerwear, Clothing",3,Person,center-right,,Outerwear,bottom-right,,112,darkorchid,,,,Infosys,Infosys,top-left,,,,,1,42.77778694
2023-09-21,1935,7,0,0,7,0.37,Infosys,Offerings,https://twitter.com/Infosys/status/1704790073953132612,"Companies must shift to a product-centric operating model. 
@Infosys_IKI
  explains how firms can embrace a fresh approach to talent, technology, and interdisciplinary team dynamics.
Read here: http://infy.com/3ZrOPDF #customerexperience",2,Joy,top-right,,"Person, Person, Person, Table, Pants",5,Person,center-right,,Person,bottom-center,,69,darkslategray,,,,Infosys,Infosys,top-left,,,,,3,38.63003207
2023-09-19,2058,9,0,0,9,0.44,Infosys,Offerings,https://twitter.com/Infosys/status/1704050198945657240,Infosys A³ Framework for Industry Clouds allows clients to access their technology landscape in accordance with their vision and transformation goals and offers guided adoption of #Microsoft Industry Clouds. http://bit.ly/484S2Ns #workplacetransformation,1,Joy,top-center,,Person,1,Person,center,,,,,90,midnightblue,,,,Infosys,Infosys,top-left,,,,,1,33.48105427
2023-09-15,3209,6,0,0,6,0.19,Deloitte,Events,https://twitter.com/Deloitte/status/1702668590711722112,"In this CFO-CIO collaboration for finance modernization session, discover insights from Deloitte & 
@Workday
's research on finance/IT alignment, and how to rethink ERP in a dynamic and multi-cloud era. https://deloi.tt/3PF3JDp

#WDAYRising",3,Joy,bottom-center,,Person,1,Person,bottom-center,,,,,483,gainsboro,,,,Deloitte,Deloitte,top-left,,,,,1,1.023694033
2023-09-18,5107,14,1,0,15,0.3,Deloitte,Offerings,https://twitter.com/Deloitte/status/1703740654193365009,"While #UNWeek gathers key leaders at #UNGA78 and #SDIM23, Deloitte is providing possible pathways to decarbonization across high-impact sectors and empowering global players to become global collaborators 🤝. https://deloi.tt/3PExO5I

Because our planet depends on it.",,,,,,,,,,,,,122,silver,Learn how these critical sectors can transform,bottom-left,,Deloitte,Deloitte,top-left,,,,,,
2023-09-20,2343,8,0,0,8,0.35,Infosys,User Engagement/Awareness,https://twitter.com/Infosys/status/1704397486222135658,"Chart your course forward with Infosys and navigate your next, just as Todor did! Join Infosys and feel inspired to #BuildWhatsNext. http://infy.com/3RoQjN1 
#ThisIsInfosys #Careers",1,Joy,top-right,,"Person, Clothing",2,Person,center-right,,Clothing,center-right,,190,midnightblue,,,,Infosys,Infosys,top-left,,,,,1,7.556618654
2023-09-18,3545,7,0,0,7,0.2,Deloitte,ESG,https://twitter.com/Deloitte/status/1703816151795425459,"What does it take to mobilize the world and make an #ImpactThatMatters? 🔊 Listen tomorrow to Kristen Sullivan, Global Audit & Assurance Sustainability and Climate Services Leader, provide insights on “Winning Strategies for Financing the SDGs”. https://deloi.tt/46dmumL

#UNGA78",,,,,,,,,,,,,122,silver,Learn how these critical sectors can transform,bottom-left,,Deloitte,Deloitte,top-left,,,,,,
2023-09-20,637,3,0,0,3,0.48,Capgemini,Events,https://twitter.com/Capgemini/status/1704505752679780799,"Today, we are thrilled to partner with the World Climate Foundation for the #WorldEnergyTransitionSummit 2023. We are talking about solutions for real change in #decarbonization.
Stay tuned for our session with Elfije Lemaitre.
https://bit.ly/44BLoLo

#ClimateWeekNYC",,,,,,,,,,,,,97,darkslategray,,,,,,,,,,,,
2023-09-20,985,10,0,0,10,1.02,Capgemini,Events,https://twitter.com/Capgemini/status/1704201239838237173,"Congratulations 
@Google
 deserving winners of the #RE100 Changemaker Award, #ClimateWeekNYC in partnership with 
@ClimateGroup
!

Stay tuned as we celebrate companies dedicated to 100% renewable power and insightful sessions on ESG, #sustainability, and more  https://bit.ly/44BLoLo",,,,,Bridge,1,Bridge,bottom-center,,,,,90,darkslategray,,,,Google,Google,center-left,,,,,0,0
2023-09-20,1644,11,0,0,11,0.67,Cognizant,Awards & Recognition,https://twitter.com/Cognizant/status/1704465659256586616,"HFS has awarded Cognizant a Horizon 3 position in Horizon: Services for the Platform Economy. As a comprehensive digital solutions provider for our clients, we are committed to continuing to drive growth with our platform clients, guided by 4 key pillars. https://cogniz.at/3PpUyoP",,,,,Packaged goods,1,Packaged goods,center,,,,,706,midnightblue,,,,,,,,,,,0,0
2023-09-21,624,1,0,0,1,0.17,Capgemini,ESG,https://twitter.com/Capgemini/status/1704843003309793644,"We are harnessing drones, sensors, and satellites to protect our planet's diverse life. Get insights in our latest report: https://bit.ly/3PEiVk8

Stay tuned as we speak more about it at the World Biodiversity Summit later today.

#ClimateWeekNYC",,,,,Packaged goods,1,Packaged goods,center,,,,,105,darkolivegreen,,,,,,,,,,,0,0
2023-09-22,2250,9,1,0,10,0.45,Infosys,Offerings,https://twitter.com/Infosys/status/1705191427892728112,"Our Future of Work 2023 report unveils a pivotal shift. Nearly 60% of senior executives embrace flexible work arrangements, making remote work the new standard, not the exception.

➡️ Dive deeper into the transformative insight in our newly launched Future of Work E-Book – http://infy.com/3EUMwiN

#NextAtWork",1,Joy,center-right,,"Person, Shoe, Luggage & bags",3,Person,center,,Shoe,center,,67,dimgray,,,,Infosys,Infosys,top-left,,,,,1,31.20981443
2023-09-28,894,7,0,0,7,0.79,Infosys,Awards & Recognition,https://twitter.com/Infosys/status/1707339233629761866,Infosys has been recognized for its ability to deliver high-quality professional and managed services that effectively leverage the capabilities of Infosys Cobalt Cloud offerings. Read the press release here. http://infy.com/3EUcYJt #InfyNews,2,Joy,top-right,,"Pants, Person, Pants, Person",4,Person,center-right,,Pants,bottom-center,,130,darkslategray,,,,Infosys,Infosys,top-left,,,,,2,31.72942927
2023-09-22,1280,9,0,0,9,0.71,Capgemini,ESG,https://twitter.com/Capgemini/status/1705209451894935946,"Did you know that 80% of a product's emissions are determined during design? With increasing pressure to achieve #NetZero, businesses must rethink product design. Learn how our #SustainableProducts and services drive change at #ClimateWeekNYC today. https://bit.ly/3rn9PyG",,,,,"Animal, Insect",2,Animal,center-right,,Insect,center-right,,71,black,,,,,,,,,,,0,0
2023-09-26,1412,12,0,0,12,0.85,Capgemini,Sports,https://twitter.com/Capgemini/status/1706595147952062841,"Excitement is building as we approach the #RyderCup! ⛳

Technology is key to our partnership in sport and we look forward to sharing player stats and match insights through the Outcome IQ powered by Capgemini. Learn more: https://bit.ly/3EtuZyb

#GetTheFutureYouWant",,,,,,,,,,,,,41,cornflowerblue,,,,"Hazeltine National Golf Club, Capgemini",Hazeltine National Golf Club,top-right,,Capgemini,top-center,,,
2023-09-26,3423,9,0,0,9,0.27,Deloitte,ESG,https://twitter.com/Deloitte/status/1706640748303593522,"At Deloitte, we’re committed to helping solve some of the world’s toughest challenges—from quality #education to #climatechange. As we head to #OYW2023, read how our young leaders are building #BetterFutures 🍃🌍💻 https://deloi.tt/48rzmrg
.
.
#RoadToOYW",1,Joy,top-right,,"Person, Outerwear, Coat",3,Person,center-right,,Outerwear,center-right,,66,darkgray,,,,Deloitte,Deloitte,top-left,,,,,1,24.79210715
2023-09-22,1706,12,0,0,12,0.71,Infosys,Offerings,https://twitter.com/Infosys/status/1705137362433454105,"Investment in workplace automation & modernization through digital technologies is expected to grow. How can companies empower employees to use digital tools with ease? 
@Infosys_IKI
 explains.

Read here: http://infy.com/48D42WP",4,Joy,center,,Packaged goods,1,Packaged goods,center,,,,,66,gainsboro,,,,Infosys Consulting,Infosys Consulting,top-left,,,,,0,0
2023-09-25,931,4,0,0,4,0.43,Infosys,Deals,https://twitter.com/Infosys/status/1706179227949699303,"Infosys and 
@nvidia
 expanded collaboration to provide expertise and technology needed to drive productivity gains with #generativeAI applications and solutions across industries. Discover more. http://infy.com/3rpgnwM #InfosysTopaz",1,Joy,center-right,,"Outerwear, Person",2,Outerwear,center-right,,Person,center-right,,269,tomato,,,,Nvidia,Nvidia,top-right,,,,,1,6.267886841
2023-09-27,1271,5,0,0,5,0.4,Infosys,Offerings,https://twitter.com/Infosys/status/1706977557277540412,"Explore the #InfosysCobaltAirlineCloud (ICAC): Whether you're looking to reinvent operations or revolutionize experiences, the composable architecture of ICAC makes it possible. http://infy.com/46m8qYJ 
#InfosysCobalt",1,Joy,top-right,,"Person, Coat, Pants",3,Person,center-right,,Coat,center-right,,113,darkslateblue,,,,,,,,,,,1,20.08937096
2023-09-27,643,2,0,0,2,0.32,Infosys,ESG,https://twitter.com/Infosys/status/1706904002720334160,"The Infosys S&OP Carbon Footprint Management is a solution that provides better visibility to drive decisions that ensure a smaller carbon footprint for enterprises.
 
Click here to know more. http://infy.com/46rYw7u

#InfySAPServices",1,Joy,center-right,,"Person, Glasses",2,Person,center-right,,Glasses,top-right,,84,darkslategray,,,,,,,,,,,1,30.94778732
2023-09-28,762,2,1,0,3,0.4,Infosys,Offerings,https://twitter.com/Infosys/status/1707341887281996002,"Digital experiences have transitioned from piecemeal tools for process management or data collection into a disintermediated, service-oriented component of nearly all business operations. Read more. http://bit.ly/3RD00Yn #InfosysCobalt",2,Joy,center-right,,"Person, Table",2,Person,center-right,,Table,bottom-center,,84,dimgray,,,,,,,,,,,1,23.86902686
2023-09-22,4465,28,1,0,29,0.65,IBM,Awards & Recognition,https://twitter.com/IBM/status/1704960827600842794,"Proud to be named one of the Top 20 Companies for Work Wellbeing in the U.S. by 
@indeed
. This award is a true testament to IBMers and our culture of openness, collaboration, and trust. https://bit.ly/45YGTvT
",1,Joy,top-center,,"Top, Person, Pants, Pillow, Couch",5,Person,center,,Top,center,,28,darkslategray,,,,,,,,,,,1,39.93883521
2023-09-22,3802,8,1,0,9,0.24,Deloitte,Events,https://twitter.com/Deloitte/status/1705205306316230984,"Ambitious. Bold. Determined. Just some of the inspiring attributes across our 52 Deloitte delegates, heading to #OYW2023 in Belfast! We’re excited to see them help tackle some of the world’s 🌍 toughest challenges. Learn more: https://deloi.tt/3ro8XtL

#BetterFutures",1,Joy,center-right,,"Person, Clothing",2,Person,center-right,,Clothing,center-right,,54,gray,,,,Deloitte,Deloitte,top-left,,,,,1,30.4737639
2023-09-26,841,5,0,0,5,0.6,Capgemini,ESG,https://twitter.com/Capgemini/status/1706624729770061849,"Did you know there is a significant disparity between the necessary investment for preserving, conserving, and restoring #biodiversity and the amount invested? Grab a copy of our report to learn more: https://bit.ly/3PEiVk8

#sustainability",,,,,Packaged goods,1,Packaged goods,center,,,,,50,dimgray,,,,,,,,,,,0,0
2023-09-27,847,3,0,0,3,0.36,HCL,Offerings,https://twitter.com/hcltech/status/1707052999317856406,"We are helping ANZ transform the digital employee experience across 33 countries. We will enable it to have experiential, sustainable and inclusive workplaces by leveraging next-generation technologies, including extended reality, #GenAI and #IoT-powered workspaces. Learn more:https://hcltech.com/press-releases/anz-selects-hcltech-advance-workplace-experience
#SuperchargingProgress",,,,,Building,1,Building,center,,,,,88,tan,,,,,,,,,,,0,0
2023-09-29,1973,6,1,0,7,0.36,Infosys,Deals,https://twitter.com/Infosys/status/1707727354359951477,"Exciting times ahead! We are collaborating with Microsoft to continue to lead the generative AI revolution and navigate their next towards becoming AI-first enterprises. Learn More. http://infy.com/455bdUw #InfosysTopaz #generativeAI 
@msPartner
 
@nicoledezen",1,Joy,center-right,1.038242973,"Person, Outerwear, Person",3,Person,center-right,5.652521099,Outerwear,center-right,2.580835349,239,darkcyan,,,,Microsoft Corporation,Microsoft Corporation,top-right,1.236369221,,,,2,11.247251
2023-09-29,3546,5,0,0,5,0.15,Deloitte,ESG,https://twitter.com/Deloitte/status/1707742019672477845,Tailoring #sustainability initiatives to #hospitality industry is crucial. Explore our latest article to know how can we create customized solutions for a greener future. https://deloi.tt/3ZsUaus,,,,,Packaged goods,1,Packaged goods,center-right,30.48920651,,,,124,darkolivegreen,,,,Deloitte,Deloitte,top-left,1.553571429,,,,0,0
2023-09-29,2565,8,1,0,9,0.36,Infosys,Deals,https://twitter.com/Infosys/status/1707658974584066199,"Infosys is teaming up with 
@nvidia
 to advance its AI capabilities. Learn how they're establishing an NVIDIA Centre of Excellence and training 50,000 staff in 
@VerdictUK
 here. #cybersecurity",2,Joy,top-center,1.991242038,"Person, Belt, Person, Outerwear, Person, Jacket, Glasses",7,Person,center,27.68969112,Person,center,27.32137091,4,silver,,,,,,,,,,,3,85.13623746
2023-09-29,1388,11,2,0,13,0.94,Cognizant,Awards & Recognition,https://twitter.com/Cognizant/status/1707530711731695742,"We are proud to announce that Shameka Young, Vice President & Global Head, Diversity and Inclusion, has been named to the 2023 Channel Futures DE&I 101 list in recognition for her commitment to driving diversity, equity, and inclusion in the technology industry.",1,Joy,center-left,2.914738929,"Person, Clothing",2,Person,center-left,10.60963234,Clothing,center-left,3.545095599,197,darkslateblue,,,,,,,,,,,1,10.60963234
2023-09-29,3626,6,0,0,6,0.17,Deloitte,Events,https://twitter.com/Deloitte/status/1707787318344433835,"Deloitte is delighted to share the International Olympic Committee (IOC) Climate Action Awards 2023 x Innovation winner for the International Federation (IF) category…

@WorldRugby


See how #WorldRugby is building (cont) https://deloi.tt/45ceNMJ",2,Joy,top-right,1.282223183,"Person, Shorts, Person, Shoe",4,Person,center-right,33.67527225,Shorts,bottom-right,5.883962778,82,darkslategray,,,,Deloitte,Deloitte,bottom-center,0.9839965398,,,,2,53.45067682
2023-09-29,5264,17,1,0,18,0.35,Deloitte,Events,https://twitter.com/Deloitte/status/1707757134899786188,"Deloitte congratulates the International Olympic Committee (IOC) Climate Action Awards 2023 x Innovation  winner for National Olympic Committee (NOC)…

Colombia!

@OLIMPICOCOL
 has been decarbonizing sporting events (cont) https://deloi.tt/46tTS8P",1,Joy,center-right,0.1881487889,"Flag, Person, Person",3,Flag,top-right,10.16163208,Person,center-right,7.802529637,95,darkslategray,,,,"Deloitte, International Olympic Committee",Deloitte,bottom-center,1.006704152,International Olympic Committee,top-right,0.6241349481,2,13.80289819
